"Внутренняя площадь внутренней поверхности","Высота арки окна","Высота окна","Высота трапеции окна","Габаритная высота","Габаритная ширина","Глубина расположения окна","Имя","Имя родительского объекта","Категория","Количество","Марка","Марка родительского объекта","Наружная площадь внутренней поверхности","Ориентация заполнения окна","Отлив","Относительная высота верха объекта","Относительная высота низа объекта","Периметр","Площадь","Площадь внутренней поверхности","Площадь остекления","Подоконник","Расположение оконного проёма","Смещение по вертикали","Смещение родительского объекта по вертикали","Стиль армирования","Стиль армирования.Имя","Стиль армирования.Уникальный идентификатор","Стиль окна","Стиль окна.Глубина рамы","Стиль окна.Глубина рамы створки","Стиль окна.Имя","Стиль окна.Материал","Стиль окна.Материал.Имя","Стиль окна.Материал.Плотность","Стиль окна.Материал.Теплопроводность","Стиль окна.Материал.Уникальный идентификатор","Стиль окна.Толщина вертикального импоста","Стиль окна.Толщина горизонтального импоста","Стиль окна.Толщина рамы","Стиль окна.Толщина рамы створки","Стиль окна.Уникальный идентификатор","Тип объекта","Уникальный идентификатор","Уникальный идентификатор категории","Уникальный идентификатор родительского объекта","Уровень","Форма проёма окна","Ширина окна"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","d2cf40a0-2982-40a3-bd87-8f763932c49c","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","06ad1bb7-dc07-4a08-b522-09b780579193","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7289336","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","59a7c556-bcf8-4eb1-be3a-b1cac6b60729","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","7b5ad5fc-3556-4e66-ab3f-5ff8381be0c3","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","739263e0-5e56-42ca-93a4-c42fde67bab2","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","0c88d272-3d0f-4039-8f04-46b13cc2bbf0","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","cb6d17f8-2142-4a3d-b6ec-3279a7ebe02b","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","9047d337-6878-446b-96df-4f113c422309","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","48976292-027b-4f56-ae14-327a6237c980","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","0d83a2fe-52e9-4927-a2b0-2d56e20f26ee","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","a042e51c-15ac-4100-bcad-963cb22c0e73","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"","","1600.0000000","","1600.0000000","900.0000000","","Окно - (нет): 900,00 мм x 1 600,00 мм","","Проём","1","","","","","","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","","","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","(нет)","50.0000000","50.0000000","(нет)","(нет)","(нет)","0.7000000","0.7000000","00000000-0000-0000-0000-000000000000","50.0000000","50.0000000","50.0000000","50.0000000","03070868-6f3d-4dc3-8831-4e95f353846f","Окно","0bd35fbf-dfc8-4f78-91c4-d6a6314c7e65","d01c7085-4984-4789-b009-92d7f2f0b2c1","","1","Прямоугольный проём","900.0000000"
"0.6038902","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1305708","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7344610","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","c3aca7b7-c182-4a0c-a763-b7506b1a9304","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","d34215ea-9e32-412e-b2b2-17f32689b114","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.2580000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.2720000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","1.5300000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","2dccdb6f-6b9c-4131-963f-d895368cf18d","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","fb06eee5-8c4e-4857-ac71-9fc23883af8e","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","38f49aad-d830-4a61-abaa-e3c5ea0e17c8","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.5949164","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1286306","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7235469","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","7398b7b0-4c36-43ba-9f1a-4a36887cd0a1","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","09c91060-8ff3-4312-bc1a-d5fca3b7c9cb","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","91bcc558-30ed-4059-b3cb-06275b8dde9a","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.6116628","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1322514","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7439142","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","57a8a064-09a6-4135-a603-dec643fa87ac","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"1.8500000","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.4000000","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","2.2500000","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","0d5a917c-d8a2-40ee-a138-386a02c8a0fc","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.5943513","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1285084","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7228597","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","c3ea4026-ed41-43e6-98f4-2991e6b30d96","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.5933640","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1282949","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7216590","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","151fd680-25c5-42fa-8c92-034e5222361e","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.6006255","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1298650","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7304905","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","170068e6-b4a0-450a-9a84-6a152c5b1ff7","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.6053341","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1308830","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7362172","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","97233f1d-96bb-42b6-9529-f4d1a98c9707","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.6026747","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1303080","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7329827","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","d4cada90-5c4a-4843-9c8b-44524bdfc946","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.5923121","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1280675","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7203796","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","47c616f4-005f-456b-bc7d-ec419d369180","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
"0.5930208","","1600.0000000","","1600.0000000","900.0000000","50.0000000","Окно - Двустворчатое (белый ПВХ): 900,00 мм x 1 600,00 мм","","Окно","1","","","0.1282207","Левая","Нет","2300.0000000","700.0000000","5000.0000000","1.4400000","0.7212415","0.6584120","Нет","Вдоль стены","700.0000000","","(нет)","(нет)","00000000-0000-0000-0000-000000000000","Двустворчатое (белый ПВХ)","60.0000000","60.0000000","Двустворчатое (белый ПВХ)","Поливинилхлорид белый","Поливинилхлорид белый","1400.0000000","0.1600000","e58d7b56-1944-41da-b412-cc4da94cbdc8","78.0000000","78.0000000","64.0000000","78.0000000","deab118a-a8ad-47dd-b51b-a25753f146ac","Окно","d6b5c9ae-4702-46b2-a5fb-ebf098636192","bd23e918-332c-4c8a-80e9-9231b8e18f50","","1","Прямоугольный проём","900.0000000"
